116;166;9;147.34;lose;32.67;2025-05-23;[1.35, 2.42, 1.8]
117;223;3;675.28;win;784.4;2025-05-23;[1.78, 2.23, 2.54]
118;19;7;422.51;win;190.6;2025-01-01;[2.0, 1.78, 2.34]
119;168;9;867.84;push;1619.11;2025-03-15;[1.84, 1.59, 1.74]
120;217;7;618.02;push;781.1;2025-07-04;[1.33, 1.9, 2.58]
121;197;9;322.64;push;780.72;2025-03-28;[1.61, 2.58, 2.62]
122;69;2;177.35;lose;142.68;2025-07-25;[2.38, 2.2, 1.38]
123;92;4;457.65;push;217.72;2025-09-21;[2.4, 1.78, 2.53]
124;241;2;986.7;push;1256.93;2025-03-09;[1.16, 1.4, 2.09]
125;232;3;525.36;lose;1295.78;2025-03-24;[2.44, 1.78, 2.22]
126;85;9;578.61;push;62.55;2025-06-05;[1.26, 2.22, 1.6]
127;98;8;234.52;lose;416.08;2025-04-10;[1.48, 1.32, 1.55]
128;8;7;13.69;win;28.85;2025-08-21;[2.69, 2.57, 1.56]
129;78;9;614.72;push;231.53;2025-01-24;[1.49, 1.2, 1.93]
130;90;9;887.78;win;1756.64;2025-08-12;[2.28, 2.05, 2.39]
131;208;4;201.59;push;391.86;2025-07-21;[2.41, 1.46, 2.22]
132;239;5;435.24;win;695.98;2025-08-10;[2.54, 1.67, 2.14]
133;198;2;500.6;lose;467.38;2025-02-10;[1.18, 1.62, 2.59]
134;164;9;860.04;win;1261.49;2025-02-21;[1.49, 2.69, 1.68]
135;105;2;420.97;lose;664.28;2025-12-05;[1.27, 1.23, 2.16]
136;224;5;132.43;push;210.93;2025-05-12;[2.15, 1.21, 2.33]
137;199;9;20.07;push;31.95;2025-01-01;[2.57, 1.11, 2.05]
138;248;8;345.34;win;327.08;2025-07-10;[2.58, 2.11, 1.25]
139;159;3;748.24;win;1357.51;2025-07-11;[2.6, 2.63, 2.39]
140;195;8;65.84;lose;97.95;2025-03-15;[2.29, 1.63, 1.48]
141;160;7;856.13;push;1336.27;2025-07-06;[1.81, 1.3, 1.29]
142;121;2;351.38;push;729.83;2025-02-06;[2.57, 1.27, 1.52]
143;164;5;595.05;win;1452.33;2025-01-28;[1.43, 2.47, 1.75]
144;104;2;682.57;push;468.25;2025-04-17;[2.14, 1.45, 2.32]
145;137;9;576.89;lose;907.55;2025-05-24;[1.93, 2.2, 2.16]
146;70;4;32.33;lose;80.8;2025-06-22;[2.68, 2.18, 1.64]
147;224;4;712.64;win;581.69;2025-01-28;[2.44, 1.65, 2.39]
148;89;9;699.41;win;300.78;2025-07-23;[2.27, 1.94, 2.42]
149;242;1;526.73;lose;463.88;2025-06-22;[2.22, 1.88, 2.27]
150;161;2;373.12;win;747.18;2025-05-07;[1.97, 1.88, 1.15]
151;180;8;555.42;win;87.96;2025-09-26;[1.12, 1.86, 1.54]
152;13;3;843.55;lose;1065.46;2025-01-14;[1.18, 2.43, 1.95]
153;83;4;574.11;push;1215.79;2025-03-27;[2.39, 1.15, 2.09]
154;225;6;308.15;lose;265.18;2025-01-17;[2.53, 1.56, 2.58]
155;233;6;309.69;win;181.63;2025-05-13;[1.97, 2.2, 1.76]
156;184;1;887.68;push;1722.39;2025-08-18;[1.12, 2.33, 1.95]
157;72;3;981.87;win;1755.64;2025-12-24;[1.29, 1.26, 1.92]
158;104;1;719.2;push;1396.5;2025-04-08;[1.47, 1.26, 1.23]
159;61;9;198.73;lose;66.81;2025-05-02;[1.6, 2.46, 1.95]
160;74;9;204.41;win;195.62;2025-08-06;[2.21, 1.24, 1.79]
161;184;5;557.69;win;893.78;2025-02-13;[1.53, 2.11, 1.29]
162;124;8;879.75;win;584.9;2025-02-15;[2.5, 2.24, 2.07]
163;190;9;344.8;win;831.43;2025-06-09;[1.32, 1.39, 1.18]
164;44;6;662.96;win;235.48;2025-11-10;[1.15, 1.32, 1.5]
165;99;6;591.06;win;1279.0;2025-08-08;[2.43, 1.84, 1.53]
166;109;1;698.61;lose;231.3;2025-05-08;[2.22, 2.35, 1.87]
167;169;9;51.2;lose;67.93;2025-09-01;[1.56, 1.25, 1.53]
168;146;5;979.74;lose;1971.46;2025-09-18;[2.34, 1.83, 2.04]
169;181;6;470.36;win;1019.26;2025-06-19;[1.35, 1.51, 2.44]
170;10;7;90.1;lose;189.54;2025-10-13;[1.92, 2.12, 2.24]
171;19;2;662.06;push;982.02;2025-04-28;[1.15, 2.61, 2.08]
172;117;1;275.45;win;122.25;2025-03-24;[1.6, 2.65, 2.06]
173;203;4;577.28;win;1010.06;2025-08-04;[1.22, 1.71, 2.08]
174;225;3;132.93;win;117.45;2025-09-07;[2.37, 1.45, 1.54]
175;247;4;465.48;win;528.81;2025-10-01;[2.43, 2.23, 1.87]
176;31;4;904.25;lose;1866.0;2025-04-24;[1.34, 1.77, 2.44]
177;185;4;850.87;push;1748.96;2025-02-25;[2.36, 2.42, 2.34]
178;233;8;747.68;lose;643.19;2025-10-14;[1.69, 1.99, 2.53]
179;212;2;158.56;lose;171.89;2025-06-25;[1.61, 2.54, 2.33]
180;130;3;134.65;lose;161.34;2025-07-24;[1.63, 1.17, 1.58]
181;91;7;190.43;push;89.09;2025-05-22;[2.45, 1.64, 1.17]
182;87;8;692.03;lose;463.32;2025-01-10;[1.19, 2.47, 1.53]
183;19;9;762.76;lose;237.09;2025-10-05;[1.94, 2.64, 1.54]
184;61;3;185.44;push;458.78;2025-02-28;[2.34, 2.2, 2.36]
185;164;3;41.25;win;8.76;2025-12-18;[2.17, 2.66, 2.56]
186;162;1;842.16;lose;1497.13;2025-04-16;[2.66, 2.59, 1.11]
187;174;9;556.15;push;491.13;2025-07-15;[1.32, 1.92, 2.05]
188;113;7;181.13;push;335.14;2025-04-20;[2.55, 2.02, 1.47]
189;64;2;992.77;win;1932.35;2025-05-23;[2.4, 2.05, 1.12]
190;21;7;265.48;lose;62.73;2025-08-12;[1.61, 1.45, 2.27]
191;70;3;812.46;push;1521.57;2025-06-20;[1.97, 1.87, 1.21]
192;172;7;875.87;push;393.14;2025-05-14;[1.88, 1.3, 2.48]
193;13;7;608.36;lose;988.31;2025-05-17;[2.34, 1.45, 1.33]
194;54;8;126.86;lose;297.67;2025-06-23;[1.5, 1.76, 1.79]
195;199;4;140.2;win;339.16;2025-11-23;[2.09, 2.67, 2.22]
196;197;9;58.92;push;24.46;2025-12-19;[1.2, 1.62, 1.59]
197;195;1;796.1;win;818.44;2025-10-21;[2.34, 2.37, 1.15]
198;188;4;370.49;push;250.17;2025-06-11;[1.79, 1.71, 2.13]
199;36;4;87.26;push;134.68;2025-09-03;[2.68, 1.85, 1.38]
200;8;5;548.27;lose;1246.48;2025-01-25;[2.37, 1.21, 1.92]
201;115;9;153.15;win;268.7;2025-03-08;[2.36, 2.52, 1.79]
202;138;3;826.97;push;1582.9;2025-08-11;[2.02, 1.98, 1.12]
203;62;9;182.52;push;144.57;2025-10-27;[1.31, 2.32, 1.33]
204;188;9;809.23;push;193.91;2025-01-18;[1.68, 1.56, 1.67]
205;126;1;39.52;win;71.82;2025-10-07;[1.62, 2.02, 1.94]
206;46;1;667.54;lose;1161.19;2025-09-18;[2.27, 2.11, 2.42]
207;165;5;598.0;win;113.46;2025-01-19;[2.17, 1.3, 1.17]
208;24;2;846.81;lose;1172.02;2025-02-17;[1.17, 1.53, 2.02]
209;138;3;730.65;push;286.76;2025-01-15;[1.44, 1.41, 2.48]
210;227;8;350.64;push;719.97;2025-12-16;[2.09, 1.47, 2.23]
211;189;1;784.3;lose;1316.28;2025-02-07;[2.51, 1.14, 2.13]
212;26;2;10.73;win;4.81;2025-04-06;[1.14, 2.23, 1.68]
213;162;8;256.82;push;253.13;2025-06-21;[1.53, 2.04, 2.52]
214;162;8;473.56;push;932.41;2025-02-14;[1.45, 1.69, 1.72]
215;117;8;372.71;lose;585.36;2025-02-18;[2.28, 1.25, 1.79]
216;182;2;130.42;win;318.39;2025-01-27;[2.34, 2.1, 1.92]
217;43;5;370.2;lose;460.99;2025-11-18;[2.47, 2.52, 1.78]
218;246;1;777.94;lose;1371.2;2025-09-13;[1.84, 1.58, 1.5]
219;92;8;397.85;push;381.45;2025-11-08;[1.1, 1.24, 1.77]
220;107;5;884.05;push;1389.73;2025-05-27;[1.99, 2.65, 1.34]
221;2;7;841.95;push;1659.02;2025-11-05;[2.22, 1.25, 1.82]
222;53;3;825.58;win;2032.99;2025-09-15;[2.19, 1.8, 1.94]
223;243;9;347.04;win;583.62;2025-10-10;[2.68, 1.83, 2.04]
224;14;4;929.25;push;1740.17;2025-06-14;[1.16, 2.22, 1.55]
225;73;2;425.62;win;1013.31;2025-07-14;[1.3, 2.11, 1.73]
226;177;3;50.67;push;7.08;2025-01-03;[2.55, 1.19, 1.51]
227;64;8;218.96;lose;501.62;2025-08-17;[1.91, 2.5, 1.3]
228;92;9;40.33;push;90.2;2025-02-16;[1.36, 1.42, 1.51]
229;213;9;178.85;win;276.09;2025-09-08;[2.58, 1.17, 1.64]
230;164;4;290.96;lose;128.78;2025-02-18;[2.61, 1.61, 2.34]
231;224;5;629.34;win;283.78;2025-04-08;[1.22, 2.61, 1.42]
232;163;6;974.57;lose;418.1;2025-03-10;[2.26, 1.33, 1.19]
233;159;7;328.33;lose;492.41;2025-04-09;[2.08, 1.83, 1.44]
234;236;2;73.89;lose;143.45;2025-01-26;[1.98, 1.2, 2.58]
235;172;9;414.92;win;813.63;2025-12-12;[1.12, 1.27, 1.36]
236;95;8;71.55;push;19.83;2025-03-14;[1.99, 1.13, 1.33]
237;125;2;830.91;push;907.13;2025-03-08;[1.27, 1.45, 1.79]
238;56;5;172.63;lose;328.78;2025-08-27;[1.3, 2.56, 2.68]
239;124;9;906.02;lose;765.25;2025-12-19;[2.15, 2.47, 2.34]
240;110;9;120.39;push;300.62;2025-06-10;[1.31, 1.25, 2.13]
241;85;9;207.14;push;271.79;2025-05-04;[2.61, 1.91, 2.57]
242;147;6;547.55;push;1325.01;2025-10-26;[1.73, 1.3, 1.37]
243;113;8;835.7;win;140.9;2025-02-15;[2.65, 2.08, 1.76]
244;154;6;688.95;push;1546.18;2025-05-10;[2.44, 2.42, 1.74]
245;46;7;834.16;win;1308.83;2025-12-11;[2.54, 2.41, 1.25]
246;195;6;719.25;push;493.88;2025-05-19;[2.58, 2.69, 2.36]
247;201;2;836.39;lose;479.45;2025-11-06;[2.5, 2.26, 1.27]
248;77;9;939.72;push;481.89;2025-11-15;[1.48, 1.92, 1.22]
249;167;3;891.48;lose;1417.78;2025-09-28;[1.52, 1.6, 1.79]
250;153;5;929.96;lose;1999.54;2025-01-20;[1.12, 1.42, 2.36]
251;63;4;448.59;lose;905.0;2025-02-11;[1.5, 1.52, 2.63]
252;180;4;495.56;win;1092.7;2025-08-10;[1.76, 1.55, 1.72]
253;247;9;504.38;win;1223.77;2025-03-16;[1.65, 1.58, 1.59]
254;112;2;792.0;push;468.93;2025-07-28;[1.22, 1.98, 1.33]
255;4;6;33.65;win;52.18;2025-04-07;[1.35, 1.74, 2.09]
256;6;4;795.7;win;553.74;2025-10-19;[1.39, 1.55, 1.85]
257;15;6;538.51;win;1276.68;2025-06-13;[2.59, 2.46, 2.04]
258;84;2;841.99;push;554.64;2025-02-17;[2.26, 2.39, 1.84]
259;146;1;691.28;win;1379.78;2025-11-16;[1.7, 1.4, 2.56]
260;46;1;709.1;push;744.88;2025-06-02;[1.85, 2.35, 1.35]
261;119;1;440.75;win;988.17;2025-07-26;[1.66, 2.22, 2.46]
262;214;9;252.14;push;340.44;2025-10-13;[2.22, 2.02, 1.41]
263;66;5;322.92;win;338.79;2025-08-24;[1.82, 1.96, 2.6]
264;110;1;514.82;lose;1189.47;2025-05-22;[2.57, 2.02, 2.07]
265;188;7;18.53;win;44.39;2025-06-25;[2.67, 2.62, 2.48]
266;19;2;504.2;win;439.95;2025-10-18;[2.58, 1.8, 2.52]
267;132;4;481.33;push;725.9;2025-05-25;[1.19, 1.56, 1.97]
268;71;4;357.57;win;79.88;2025-02-13;[1.51, 1.42, 1.69]
269;238;7;803.65;push;287.28;2025-04-13;[2.68, 2.4, 1.71]
270;2;5;45.59;lose;55.7;2025-09-15;[2.59, 1.51, 1.1]
271;158;8;615.63;push;760.68;2025-02-22;[1.73, 1.83, 2.11]
272;206;3;109.15;push;254.43;2025-05-24;[2.33, 1.75, 1.44]
273;241;4;998.75;win;354.34;2025-08-18;[1.53, 1.81, 2.62]
274;192;6;341.58;lose;271.6;2025-05-04;[1.75, 2.69, 1.69]
275;103;7;686.16;push;696.73;2025-07-23;[1.53, 1.77, 1.57]
276;204;5;153.33;lose;91.01;2025-01-20;[2.42, 2.02, 1.99]
277;13;9;600.04;push;1125.08;2025-03-28;[1.56, 1.52, 1.14]
278;51;3;793.95;lose;104.19;2025-11-15;[1.45, 1.5, 1.88]
279;176;9;863.26;win;423.2;2025-07-21;[2.05, 2.45, 1.58]
280;144;1;856.95;win;1016.24;2025-10-03;[1.26, 2.17, 1.81]
281;87;4;586.13;push;762.4;2025-03-20;[2.25, 1.58, 2.05]
282;123;4;931.0;win;560.21;2025-01-25;[1.67, 2.34, 1.57]
283;225;8;738.43;push;1492.71;2025-12-25;[2.06, 1.69, 2.56]
284;193;7;376.11;win;107.91;2025-07-08;[1.61, 2.16, 1.73]
285;71;5;627.67;lose;912.42;2025-01-19;[2.06, 1.95, 1.23]
286;142;8;759.87;push;606.6;2025-01-13;[2.6, 1.77, 1.66]
287;23;9;855.05;win;1240.15;2025-12-25;[1.14, 1.42, 1.43]
288;200;4;53.88;win;116.66;2025-06-07;[2.34, 2.09, 1.3]
289;65;2;661.98;lose;1575.21;2025-05-04;[2.05, 2.42, 1.79]
290;196;5;538.13;push;1290.88;2025-10-24;[2.6, 2.66, 1.8]
291;41;7;644.2;win;1195.1;2025-03-21;[2.65, 1.18, 1.18]
292;80;3;542.42;push;1019.39;2025-08-08;[1.78, 2.51, 1.56]
293;67;4;86.94;push;120.33;2025-11-18;[2.27, 2.63, 2.08]
294;3;2;14.66;push;23.2;2025-12-17;[1.64, 1.76, 1.94]
295;86;6;399.95;win;796.54;2025-06-18;[1.24, 2.22, 1.74]
296;123;6;659.17;lose;248.79;2025-08-16;[1.43, 1.74, 1.93]
297;122;4;253.39;win;367.75;2025-02-23;[2.03, 2.19, 1.4]
298;12;2;366.49;lose;472.13;2025-08-26;[1.54, 2.53, 2.63]
299;52;2;399.01;lose;477.56;2025-03-15;[1.37, 1.8, 1.46]
300;223;6;298.38;win;470.74;2025-05-09;[1.36, 1.69, 2.45]
301;57;9;560.38;push;1369.64;2025-01-21;[2.54, 2.56, 1.27]
302;150;9;205.35;push;104.62;2025-07-23;[1.36, 1.9, 1.85]
303;78;7;761.88;win;1180.09;2025-10-06;[2.06, 2.11, 1.49]
304;53;2;766.47;push;1573.28;2025-02-22;[1.25, 2.3, 2.13]
305;128;1;965.41;push;1477.92;2025-05-18;[2.43, 2.08, 2.47]
306;109;1;987.44;push;334.69;2025-04-26;[1.36, 2.34, 1.58]
307;19;8;860.37;win;772.54;2025-10-14;[2.36, 1.46, 1.25]
308;22;5;209.13;win;27.19;2025-04-10;[2.44, 2.38, 2.3]
309;90;6;278.58;push;558.5;2025-12-08;[2.56, 2.19, 2.34]
310;159;6;747.05;win;1575.74;2025-05-19;[1.74, 2.46, 1.27]
311;187;7;599.58;push;707.66;2025-01-08;[1.58, 1.9, 2.1]
312;200;1;545.81;push;1358.45;2025-09-17;[2.19, 2.04, 1.59]
313;95;4;705.62;win;1224.72;2025-10-13;[1.54, 1.7, 2.12]
314;105;9;192.61;win;205.61;2025-06-28;[2.11, 1.82, 1.13]
315;29;7;246.33;push;509.66;2025-07-07;[1.7, 2.15, 1.65]
316;105;1;396.56;lose;974.38;2025-02-14;[2.35, 1.69, 1.72]
317;106;6;551.05;win;305.98;2025-04-16;[1.57, 1.47, 2.36]
318;25;6;501.79;push;1068.21;2025-03-19;[2.52, 2.13, 2.28]
319;7;1;184.56;push;233.59;2025-12-15;[1.78, 2.42, 2.47]
320;191;6;484.11;win;225.96;2025-06-27;[2.62, 2.33, 1.63]
321;144;6;709.66;win;1444.47;2025-12-07;[1.87, 1.62, 1.49]
322;4;1;34.81;win;13.69;2025-07-23;[1.71, 2.08, 1.89]
323;95;5;907.2;lose;1247.66;2025-02-25;[1.26, 1.29, 2.37]
324;179;9;608.29;win;168.91;2025-11-12;[2.54, 2.18, 2.17]
325;38;5;713.27;push;1038.22;2025-01-18;[2.32, 1.91, 2.58]
326;14;4;421.25;lose;109.14;2025-05-24;[2.26, 2.52, 1.91]
327;140;8;221.21;push;450.55;2025-09-26;[1.17, 2.3, 1.19]
328;50;1;386.1;win;117.05;2025-02-22;[2.1, 2.56, 2.3]
329;20;5;231.32;win;441.51;2025-05-08;[2.19, 1.29, 1.54]
330;191;3;321.98;push;617.75;2025-01-20;[1.77, 1.68, 1.49]
331;13;6;225.38;push;50.16;2025-12-07;[1.38, 1.28, 2.33]
332;58;6;748.88;lose;1681.61;2025-10-04;[2.08, 2.18, 1.54]
333;138;1;286.01;push;704.49;2025-11-18;[2.37, 2.38, 1.36]
334;241;8;351.53;push;65.48;2025-09-15;[1.3, 2.58, 2.29]
335;191;4;180.69;lose;37.88;2025-06-21;[1.24, 1.39, 2.63]
336;86;9;527.55;win;254.87;2025-07-24;[1.27, 1.68, 2.42]
337;207;7;582.07;win;649.2;2025-08-22;[1.16, 1.9, 1.74]
338;143;1;42.55;lose;51.69;2025-06-05;[2.01, 1.83, 2.51]
339;165;8;693.38;win;810.88;2025-02-05;[1.33, 2.24, 1.22]
340;241;3;278.88;win;625.32;2025-06-07;[1.67, 1.3, 1.19]
341;116;8;647.5;push;1168.37;2025-01-09;[2.4, 2.22, 1.2]
342;13;2;340.74;win;109.53;2025-11-05;[2.32, 1.25, 1.48]
343;39;2;705.52;lose;1724.71;2025-05-10;[2.17, 2.69, 2.66]
344;32;4;989.13;win;873.91;2025-01-21;[1.8, 2.23, 1.19]
345;152;5;635.96;lose;229.92;2025-11-10;[1.74, 1.76, 2.48]
346;72;4;857.17;lose;541.42;2025-04-03;[2.65, 2.18, 2.36]
347;109;3;720.78;win;236.62;2025-09-19;[2.49, 1.42, 1.74]
348;229;7;737.69;lose;342.58;2025-10-02;[1.7, 2.15, 1.74]
349;128;6;291.6;lose;303.73;2025-09-09;[1.91, 1.67, 1.54]
350;236;2;235.28;win;288.5;2025-10-02;[1.29, 2.03, 1.42]
351;229;2;597.74;win;503.66;2025-05-22;[1.31, 1.84, 2.01]
352;80;5;592.79;push;786.93;2025-09-18;[1.12, 2.68, 2.47]
353;207;8;384.23;lose;728.73;2025-11-11;[1.12, 1.66, 1.18]
354;154;9;31.24;push;28.19;2025-01-06;[1.2, 1.18, 1.43]
